734869,4.420566188,1,1,1,1,0,1,1,0,0,0,0
734900,4.240210595,1,1,1,1,1,1,1,1,1,1,0
734929,3.226246527,1,1,1,1,1,1,1,1,1,1,0
734960,-0.611894259,1,1,1,1,1,1,1,1,1,1,0
734990,-6.171868886,1,1,1,1,1,0,1,1,1,1,0
735021,4.055337859,1,1,1,1,1,1,1,1,1,1,0
735051,1.418583208,1,1,1,1,1,1,1,1,1,1,0
735082,2.240588141,1,1,1,1,1,1,1,1,1,1,0
735113,2.468635293,1,1,1,1,1,1,1,1,1,1,0
735143,-1.810187709,1,1,1,1,1,1,1,1,1,1,0
735174,0.509324851,1,1,1,1,1,1,1,1,1,1,0
735204,0.808561426,1,1,1,1,1,1,1,1,1,1,0
735235,5.08657446,1,1,1,1,1,1,1,1,1,1,0
735266,1.306616415,1,1,1,1,1,1,1,1,1,1,0
735294,3.673739023,1,1,1,1,1,1,1,1,1,1,0
735325,1.950897876,1,1,1,1,1,1,1,1,1,1,0
735355,2.258782127,1,1,1,1,1,1,1,1,1,1,0
735386,-1.379154442,1,1,1,1,1,1,1,1,1,1,0
735416,4.943302593,1,1,1,1,1,1,1,1,1,1,0
735447,-2.980823837,1,1,1,1,1,1,1,1,1,1,0
735478,3.118137924,1,1,1,1,1,1,1,1,1,1,0
735508,4.525588953,1,1,1,1,1,1,1,1,1,1,0
735539,3.030420526,1,1,1,1,1,1,1,1,1,1,0
735569,2.542421278,1,1,1,1,1,1,1,1,1,1,0
735600,-3.545341186,1,1,1,1,1,1,1,1,1,1,0
735631,4.454511742,1,1,1,1,1,1,1,1,1,1,0
735659,0.799396189,1,1,1,1,1,1,1,1,1,1,0
735690,0.641444857,1,1,1,1,1,1,1,1,1,1,0
735720,2.285328508,1,1,1,1,1,1,1,1,1,1,0
735751,2.049893603,1,1,1,1,1,1,1,1,1,1,0
735781,-1.441018624,1,1,1,1,1,1,1,1,1,1,0
735812,3.880429072,1,1,1,1,1,1,1,1,1,1,0
735843,-1.398904473,1,1,1,1,1,1,1,1,1,1,0
735873,2.427293804,1,1,1,1,1,1,1,1,1,1,0
735904,2.761017359,1,1,1,1,1,1,1,1,1,1,0
735934,-0.250876924,1,1,1,1,1,1,1,1,1,1,0
735965,-2.999257547,1,1,1,1,1,1,0,0,0,1,0
735996,5.534064143,1,1,1,1,1,1,1,1,0,1,0
736024,-1.517497539,1,1,1,1,1,1,0,0,0,0,0
736055,0.861060591,1,1,1,1,1,1,1,1,0,0,0
736085,1.255300314,1,1,1,1,1,1,1,1,1,1,0
736116,-1.971337943,1,1,1,1,1,1,0,1,1,1,0
736146,2.136412657,1,1,1,1,1,1,1,1,1,1,0
736177,-6.184295825,0,0,0,0,0,0,0,0,1,1,0
736208,-2.489727993,0,0,0,0,0,0,0,0,0,0,0
736238,7.998050165,1,1,0,0,1,1,0,0,0,0,0
736269,0.329484436,1,1,1,1,0,1,1,1,1,1,0
736299,-1.539943687,0,0,1,1,0,0,0,0,1,1,0
